date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:05	6313/6313	---M--	200	added ('OK')	image/png	etag:%2257d97c08-18a9%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	E:/web_demo2/demo/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:28:06	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	E:/web_demo2/demo/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:28:06	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	E:/web_demo2/demo/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:28:06	7013/7013	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b65%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	E:/web_demo2/demo/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:28:06	1724/1724	---M--	200	added ('OK')	image/png	etag:%225cef547e-6bc%22	https://onshop.asia/demo-theme/fashion_zork_3/images/userpay.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/images/userpay.png	(from https://onshop.asia/demo-theme/fashion_zork_3/pay.html)
10:28:06	10717/10717	---M--	200	added ('OK')	text/css	etag:%225cef547e-29dd%22	https://onshop.asia/demo-theme/fashion_zork_3/css/bootstrap-select.min.css	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/bootstrap-select.min.css	(from https://onshop.asia/demo-theme/fashion_zork_3/setting-address.html)
10:28:07	50638/50638	---M--	200	added ('OK')	application/javascript	etag:%225cef547e-c5ce%22	https://onshop.asia/demo-theme/fashion_zork_3/js/bootstrap-select.min.js	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/js/bootstrap-select.min.js	(from https://onshop.asia/demo-theme/fashion_zork_3/setting-address.html)
10:28:07	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202019%2003:28:08%20GMT	https://onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_444444_256x240.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_444444_256x240.5b.delayed	(from https://onshop.asia/demo-theme/fashion_zork_3/css/jquery-ui.css)
10:28:08	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202019%2003:28:08%20GMT	https://onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_555555_256x240.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_555555_256x240.png	(from https://onshop.asia/demo-theme/fashion_zork_3/css/jquery-ui.css)
10:28:08	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202019%2003:28:08%20GMT	https://onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_ffffff_256x240.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_ffffff_256x240.png	(from https://onshop.asia/demo-theme/fashion_zork_3/css/jquery-ui.css)
10:28:08	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202019%2003:28:08%20GMT	https://onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_777620_256x240.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_777620_256x240.png	(from https://onshop.asia/demo-theme/fashion_zork_3/css/jquery-ui.css)
10:28:08	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202019%2003:28:09%20GMT	https://onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_cc0000_256x240.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_cc0000_256x240.png	(from https://onshop.asia/demo-theme/fashion_zork_3/css/jquery-ui.css)
10:28:08	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202019%2003:28:09%20GMT	https://onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_777777_256x240.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/css/images/ui-icons_777777_256x240.png	(from https://onshop.asia/demo-theme/fashion_zork_3/css/jquery-ui.css)
10:28:09	140178/140178	---M--	200	added ('OK')	image/png	etag:%225cef547e-22392%22	https://onshop.asia/demo-theme/fashion_zork_3/images/new.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/images/new.png	(from https://onshop.asia/demo-theme/fashion_zork_3/blog-detail.html)
10:28:09	41411/41411	---M--	200	added ('OK')	image/png	etag:%225cef547e-a1c3%22	https://onshop.asia/demo-theme/fashion_zork_3/images/related.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/images/related.png	(from https://onshop.asia/demo-theme/fashion_zork_3/blog-detail.html)
10:28:09	406/406	---M--	200	added ('OK')	image/png	etag:%225cef547e-196%22	https://onshop.asia/demo-theme/fashion_zork_3/images/star.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/images/star.png	(from https://onshop.asia/demo-theme/fashion_zork_3/blog-detail.html)
10:28:10	460/460	---M--	200	added ('OK')	image/png	etag:%225cef547e-1cc%22	https://onshop.asia/demo-theme/fashion_zork_3/images/star2.png	E:/web_demo2/demo/onshop.asia/demo-theme/fashion_zork_3/images/star2.png	(from https://onshop.asia/demo-theme/fashion_zork_3/blog-detail.html)
